person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_encoded,loan_intent_encoded,loan_grade_encoded,cb_person_default_on_file_encoded,debt_to_income
25,10.652282283934888,RENT,2.0,EDUCATION,B,5000,10.99,0,0.12,N,2,3,1,1,0,469.3829797902268
22,10.657282884047461,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.12,N,4,3,0,1,0,469.1627363560309
22,10.657282884047461,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.98,0,0.12,Y,4,3,0,2,1,469.1627363560309
24,10.668885624799978,RENT,5.0,MEDICAL,A,5000,7.14,0,0.12,N,4,3,3,0,0,468.6525074725169
25,10.668885624799978,RENT,6.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.12,N,2,3,0,1,0,468.6525074725169
22,10.668978650219241,MORTGAGE,0.0,PERSONAL,B,6650,10.37,0,0.15,N,3,0,4,1,0,623.3024001658628
25,10.668978650219241,RENT,6.0,PERSONAL,A,5000,7.51,0,0.12,N,3,3,4,0,0,468.6484211773404
24,10.518700218288165,RENT,3.0,MEDICAL,E,5000,16.45,1,0.14,N,3,3,3,4,0,475.34390145531785
22,10.668978650219241,OWN,6.0,EDUCATION,A,7750,7.66,0,0.18,N,2,2,1,0,0,726.4050528248777
22,10.673618922112436,RENT,6.0,EDUCATION,B,5000,12.69,0,0.12,N,2,3,1,1,0,468.44467996150274
24,10.668978650219241,MORTGAGE,1.0,MEDICAL,A,7000,6.92,0,0.16,N,3,0,3,0,0,656.1077896482766
24,10.673618922112436,RENT,3.0,EDUCATION,C,5000,14.17,0,0.12,Y,4,3,1,2,1,468.44467996150274
23,10.673618922112436,RENT,7.0,MEDICAL,C,5000,12.87,0,0.12,Y,3,3,3,2,1,468.44467996150274
26,10.684668503929622,RENT,5.0,MEDICAL,B,5000,10.65,0,0.11,N,4,3,3,1,0,467.9602364978467
22,10.542732775946709,RENT,2.0,MEDICAL,B,5000,12.18,1,0.13,N,2,3,3,1,0,474.2603370738488
22,10.668978650219241,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.09,N,4,0,0,0,0,374.91873694187234
26,10.691967639914864,RENT,4.0,MEDICAL,A,5000,8.9,0,0.11,N,3,3,3,0,0,467.64077187571934
22,10.692058542807912,RENT,2.0,EDUCATION,A,5000,8.9,0,0.11,N,3,3,1,0,0,467.6367960371191
24,10.55843949396453,RENT,0.0,MEDICAL,D,5000,14.84,1,0.13,N,2,3,3,3,0,473.55482814085605
22,10.668978650219241,MORTGAGE,0.0,EDUCATION,A,5000,7.14,0,0.12,N,2,0,1,0,0,468.6484211773404
24,10.518700218288165,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4,0,0,0,0,594.1798768191474
22,10.714439990727769,RENT,3.0,VENTURE,B,5000,12.42,0,0.11,N,2,3,5,1,0,466.6599471672788
22,10.668978650219241,MORTGAGE,3.0,EDUCATION,A,2000,10.99,0,0.05,N,3,0,1,0,0,187.45936847093617
22,10.714439990727769,RENT,3.0,MEDICAL,B,5000,9.91,0,0.11,N,3,3,3,1,0,466.6599471672788
25,10.668978650219241,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3,0,0,0,0,937.2968423546808
25,10.714439990727769,RENT,2.0,MEDICAL,C,5000,10.99,0,0.11,N,4,3,3,2,0,466.6599471672788
25,10.668978650219241,OWN,5.0,VENTURE,A,8000,7.14,0,0.19,N,4,2,5,0,0,749.8374738837447
22,10.668978650219241,MORTGAGE,5.0,MEDICAL,B,7000,10.62,0,0.16,N,4,0,3,1,0,656.1077896482766
24,10.668978650219241,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0,0.27,N,2,0,4,0,0,1077.891368707883
24,10.668978650219241,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9250,13.11,0,0.22,N,2,0,0,2,0,866.9995791780798
24,10.571342565808699,RENT,1.0,DEBTCONSOLIDATION,E,5000,16.77,1,0.13,Y,3,3,0,4,1,472.9768209547662
25,10.714439990727769,RENT,0.0,PERSONAL,B,5000,10.74,0,0.11,N,4,3,4,1,0,466.6599471672788
22,10.714439990727769,RENT,3.0,PERSONAL,B,5000,11.11,0,0.11,N,3,3,4,1,0,466.6599471672788
23,10.668978650219241,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9800,8.59,0,0.23,N,2,0,0,0,0,918.5509055075872
22,10.571342565808699,RENT,2.0,MEDICAL,C,5000,12.23,1,0.13,Y,3,3,3,2,1,472.9768209547662
24,10.714439990727769,RENT,0.0,MEDICAL,A,5000,7.88,0,0.11,N,3,3,3,0,0,466.6599471672788
22,10.714439990727769,RENT,6.0,EDUCATION,B,5000,11.36,0,0.11,N,4,3,1,1,0,466.6599471672788
22,10.668978650219241,OWN,7.0,PERSONAL,A,6000,7.74,0,0.14,N,4,2,4,0,0,562.3781054128085
23,10.714439990727769,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4,3,0,0,0,466.6599471672788
23,10.571342565808699,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.37,1,0.13,Y,4,3,0,3,1,472.9768209547662
24,10.714439990727769,RENT,0.0,MEDICAL,C,5000,13.79,0,0.11,Y,2,3,3,2,1,466.6599471672788
25,10.714439990727769,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.11,N,3,3,0,1,0,466.6599471672788
23,10.714439990727769,RENT,0.0,EDUCATION,A,5000,7.75,0,0.11,N,3,3,1,0,0,466.6599471672788
25,10.727684925086583,RENT,6.0,DEBTCONSOLIDATION,C,5000,10.99,0,0.11,N,2,3,0,2,0,466.08378554328624
23,10.586609649448985,RENT,4.0,MEDICAL,D,5000,14.84,1,0.13,Y,2,3,3,3,1,472.2947351006034
23,10.727684925086583,RENT,4.0,VENTURE,C,5000,14.22,0,0.11,N,4,3,5,2,0,466.08378554328624
23,10.736070535336799,RENT,7.0,VENTURE,A,5000,7.14,0,0.11,N,4,3,5,0,0,465.71974201761765
24,10.596559730283433,RENT,0.0,VENTURE,D,5000,14.11,1,0.13,Y,3,3,5,3,1,471.85125430008424
26,10.596659732783579,RENT,0.0,PERSONAL,D,5000,15.99,1,0.13,Y,2,3,4,3,1,471.8468013586558
22,10.736418414365376,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2,3,1,0,0,465.70465187068135
23,10.668978650219241,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.21,N,2,0,4,0,0,843.5671581192128
24,10.518700218288165,MORTGAGE,0.0,MEDICAL,C,8500,12.53,1,0.23,Y,2,0,3,2,1,808.0846324740403
22,10.668978650219241,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8500,12.09,0,0.2,Y,4,0,0,2,1,796.7023160014787
22,10.747229096720554,RENT,4.0,VENTURE,B,5000,10.37,0,0.11,N,4,3,5,1,0,465.2361976284396
25,10.753659849198824,RENT,9.0,MEDICAL,A,5000,6.76,0,0.11,N,3,3,3,0,0,464.9579836182482
21,10.753659849198824,RENT,2.0,PERSONAL,A,5000,9.32,0,0.11,N,3,3,4,0,0,464.9579836182482
21,10.669164675100605,MORTGAGE,0.0,VENTURE,D,11200,15.31,0,0.26,N,3,0,5,3,0,1049.7541598676646
24,10.753852134294116,RENT,4.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.11,N,4,3,0,1,0,464.9496699006082
25,10.757924157061597,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4,3,3,1,0,464.7736800336109
23,10.757924157061597,RENT,0.0,VENTURE,A,5000,8.9,0,0.11,N,2,3,5,0,0,464.7736800336109
23,10.757924157061597,RENT,4.0,EDUCATION,B,5000,9.99,0,0.11,N,3,3,1,1,0,464.7736800336109
26,10.757924157061597,RENT,1.0,EDUCATION,A,5000,7.14,0,0.11,N,4,3,1,0,0,464.7736800336109
26,10.673618922112436,OWN,1.0,EDUCATION,C,17000,13.49,0,0.39,Y,2,2,1,2,1,1592.7119118691094
22,10.673618922112436,MORTGAGE,1.0,PERSONAL,D,8400,16.77,0,0.19,N,4,0,4,3,0,786.9870623353246
23,10.673618922112436,MORTGAGE,5.0,VENTURE,B,10000,12.69,0,0.23,N,3,0,5,1,0,936.8893599230055
23,10.761831324455434,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.11,N,2,3,0,1,0,464.6049402983937
23,10.762869251237097,RENT,7.0,MEDICAL,B,5000,11.36,0,0.11,N,3,3,3,1,0,464.5601357115152
24,10.673618922112436,MORTGAGE,4.0,VENTURE,A,6350,7.49,0,0.15,N,4,0,5,0,0,594.9247435511085
25,10.633376414449176,RENT,7.0,EDUCATION,B,5000,10.83,1,0.12,N,3,3,1,1,0,470.217530643018
25,10.673618922112436,MORTGAGE,6.0,EDUCATION,C,3600,14.79,0,0.08,Y,2,0,1,2,1,337.280169572282
26,10.673618922112436,MORTGAGE,11.0,VENTURE,C,6000,12.87,0,0.14,N,3,0,5,2,0,562.1336159538033
26,10.645448706505872,RENT,3.0,PERSONAL,C,5000,13.99,1,0.12,N,3,3,4,2,0,469.6842883611185
22,10.778977123006351,RENT,7.0,VENTURE,A,5000,6.99,0,0.1,N,2,3,5,0,0,463.86590702824094
23,10.524090921620362,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,10.59,1,0.19,N,2,0,2,1,0,665.1405857411798
21,10.645448706505872,RENT,2.0,PERSONAL,D,5000,10.99,1,0.12,N,4,3,4,3,0,469.6842883611185
23,10.524090921620362,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.66,1,0.11,N,2,0,0,0,0,380.0803347092456
23,10.778977123006351,RENT,5.0,DEBTCONSOLIDATION,B,5000,9.25,0,0.1,N,2,3,0,1,0,463.86590702824094
24,10.778977123006351,RENT,8.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,4,3,0,1,0,463.86590702824094
23,10.778977123006351,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.17,0,0.1,N,4,3,0,0,0,463.86590702824094
22,10.778977123006351,RENT,7.0,PERSONAL,B,5000,11.12,0,0.1,N,2,3,4,1,0,463.86590702824094
24,10.778977123006351,RENT,6.0,EDUCATION,C,5000,13.11,0,0.1,Y,4,3,1,2,1,463.86590702824094
23,10.645448706505872,RENT,0.0,DEBTCONSOLIDATION,C,5000,10.99,1,0.12,Y,2,3,0,2,1,469.6842883611185
21,10.524090921620362,MORTGAGE,3.0,MEDICAL,A,16800,6.17,1,0.45,N,2,0,3,0,0,1596.3374057788315
22,10.673618922112436,MORTGAGE,7.0,PERSONAL,A,11000,5.42,0,0.25,N,2,0,4,0,0,1030.5782959153062
24,10.673618922112436,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,10.99,0,0.37,Y,2,0,2,2,1,1499.022975876809
22,10.778977123006351,RENT,6.0,VENTURE,B,5000,10.99,0,0.1,N,2,3,5,1,0,463.86590702824094
23,10.673618922112436,OWN,6.0,VENTURE,E,13000,15.95,0,0.3,N,2,2,5,4,0,1217.956167899907
23,10.673618922112436,OWN,6.0,EDUCATION,C,2000,14.35,0,0.05,N,4,2,1,2,0,187.37787198460111
24,10.524090921620362,MORTGAGE,2.0,MEDICAL,A,8000,7.88,1,0.22,N,4,0,3,0,0,760.1606694184912
24,10.778977123006351,RENT,3.0,EDUCATION,B,5000,11.89,0,0.1,N,2,3,1,1,0,463.86590702824094
22,10.673618922112436,MORTGAGE,6.0,VENTURE,A,6000,7.51,0,0.14,N,3,0,5,0,0,562.1336159538033
26,10.524090921620362,MORTGAGE,10.0,DEBTCONSOLIDATION,C,16000,13.11,1,0.43,N,2,0,0,2,0,1520.3213388369825
22,10.778977123006351,RENT,2.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,4,3,0,1,0,463.86590702824094
25,10.778977123006351,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3,3,4,0,0,463.86590702824094
23,10.778977123006351,RENT,7.0,VENTURE,B,5000,8.7,0,0.1,N,3,3,5,1,0,463.86590702824094
22,10.779976602527347,RENT,2.0,MEDICAL,B,5000,11.36,0,0.1,N,4,3,3,1,0,463.822899098664
26,10.673618922112436,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.88,0,0.06,N,4,0,2,1,0,234.22233998075137
24,10.783135046711445,RENT,3.0,MEDICAL,B,5000,10.38,0,0.1,N,2,3,3,1,0,463.6870426216966
24,10.673618922112436,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.26,0,0.23,Y,4,0,2,2,1,936.8893599230055
25,10.673618922112436,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N,2,2,5,1,0,1292.9073166937476
22,10.673618922112436,OWN,6.0,PERSONAL,A,10000,9.63,0,0.23,N,3,2,4,0,0,936.8893599230055
22,10.673618922112436,OWN,6.0,EDUCATION,A,6000,7.68,0,0.14,N,3,2,1,0,0,562.1336159538033
26,10.799514350728673,RENT,5.0,EDUCATION,A,5000,7.88,0,0.1,N,3,3,1,0,0,462.9837821978204
24,10.799514350728673,RENT,5.0,MEDICAL,C,5000,13.79,0,0.1,Y,4,3,3,2,1,462.9837821978204
23,10.674451889142711,OWN,1.0,VENTURE,C,18000,12.87,0,0.42,N,2,2,5,2,0,1686.2692517550538
24,10.799595985047786,RENT,4.0,MEDICAL,B,5000,10.65,0,0.1,N,3,3,3,1,0,462.98028249599156
22,10.799595985047786,RENT,6.0,VENTURE,B,5000,11.86,0,0.1,N,2,3,5,1,0,462.98028249599156
24,10.80561850625225,RENT,8.0,EDUCATION,A,5000,7.88,0,0.1,N,4,3,1,0,0,462.72224001864817
22,10.810959513102064,RENT,5.0,EDUCATION,B,5000,10.36,0,0.1,N,4,3,1,1,0,462.4936384176056
24,10.675931008412125,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24000,10.62,0,0.55,N,2,0,0,1,0,2248.0474987229823
23,10.691967639914864,RENT,6.0,HOMEIMPROVEMENT,D,5000,16.77,1,0.11,N,2,3,2,3,0,467.64077187571934
22,10.819798284210286,RENT,6.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.1,N,3,3,0,0,0,462.11582403497084
24,10.691967639914864,RENT,2.0,EDUCATION,C,5000,15.23,1,0.11,N,2,3,1,2,0,467.64077187571934
23,10.819798284210286,RENT,7.0,EDUCATION,B,5000,10.59,0,0.1,N,2,3,1,1,0,462.11582403497084
24,10.819798284210286,RENT,1.0,HOMEIMPROVEMENT,A,5000,7.49,0,0.1,N,2,3,2,0,0,462.11582403497084
24,10.915106645867503,RENT,6.0,DEBTCONSOLIDATION,C,9000,12.87,0,0.16,N,4,3,0,2,0,824.5453106413239
25,10.680539205318292,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9000,9.63,0,0.21,N,4,0,2,0,0,842.6540858085629
26,10.915106645867503,RENT,10.0,EDUCATION,E,9000,16.7,0,0.16,N,3,3,1,4,0,824.5453106413239
23,10.682835364853922,MORTGAGE,4.0,EDUCATION,A,7000,7.49,0,0.16,N,4,0,1,0,0,655.2567516887609
23,10.682835364853922,OWN,7.0,EDUCATION,C,15000,10.99,0,0.34,N,3,2,1,2,0,1404.1216107616306
23,10.80018763464528,RENT,1.0,MEDICAL,A,9000,10.99,1,0.18,N,2,3,3,0,0,833.3188556029745
24,10.933124826700707,RENT,8.0,HOMEIMPROVEMENT,D,9000,10.99,0,0.16,Y,2,3,2,3,1,823.1864304723148
24,10.933124826700707,RENT,6.0,PERSONAL,A,9000,7.29,0,0.16,N,2,3,4,0,0,823.1864304723148
23,10.933124826700707,RENT,7.0,EDUCATION,C,9000,13.35,0,0.16,N,3,3,1,2,0,823.1864304723148
23,10.950824090522445,RENT,1.0,PERSONAL,A,9000,7.14,0,0.16,N,2,3,4,0,0,821.8559558261177
23,10.537441898283253,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,9.63,1,0.27,N,3,0,0,0,0,948.9969289063589
25,10.537441898283253,MORTGAGE,7.0,EDUCATION,B,9000,11.58,1,0.24,N,2,0,1,1,0,854.097236015723
26,10.955025703818272,RENT,3.0,VENTURE,A,9000,7.51,0,0.16,N,3,3,5,0,0,821.5407469891315
23,10.959557617938563,RENT,2.0,MEDICAL,B,9000,10.37,0,0.16,N,3,3,3,1,0,821.201029617184
25,10.687411927154141,MORTGAGE,0.0,EDUCATION,B,13000,10.38,0,0.3,N,4,0,1,1,0,1216.384292905388
23,10.959557617938563,RENT,5.0,EDUCATION,A,9000,6.91,0,0.16,N,2,3,1,0,0,821.201029617184
26,10.540090836284206,MORTGAGE,10.0,HOMEIMPROVEMENT,D,7000,14.96,1,0.19,N,4,0,2,3,0,664.1308987492345
25,10.968146564052885,RENT,4.0,DEBTCONSOLIDATION,B,9000,11.83,0,0.16,N,4,3,0,1,0,820.5579627734636
24,10.968215530759236,RENT,6.0,EDUCATION,A,9000,7.29,0,0.16,N,4,3,1,0,0,820.5528032121928
24,10.981914140544825,RENT,4.0,EDUCATION,A,9000,10.99,0,0.15,N,2,3,1,0,0,819.5292628242584
21,10.691308346698754,MORTGAGE,5.0,PERSONAL,A,4600,5.42,0,0.1,N,4,0,4,0,0,430.2560407791794
23,11.002116507732017,RENT,1.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.15,N,3,3,0,0,0,818.0244222713894
22,10.691967639914864,MORTGAGE,4.0,EDUCATION,B,10000,12.69,0,0.23,N,2,0,1,1,0,935.2815437514387
23,10.691967639914864,OWN,7.0,VENTURE,A,6400,7.51,0,0.15,N,3,2,5,0,0,598.5801880009208
26,11.002116507732017,RENT,0.0,VENTURE,B,9000,10.59,0,0.15,N,3,3,5,1,0,818.0244222713894
22,11.002116507732017,RENT,5.0,PERSONAL,A,9000,5.99,0,0.15,N,4,3,4,0,0,818.0244222713894
26,11.002116507732017,RENT,4.0,EDUCATION,C,9000,12.68,0,0.15,N,4,3,1,2,0,818.0244222713894
23,10.691967639914864,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,4,0,1,0,0,299.2900940004604
23,11.002116507732017,RENT,2.0,MEDICAL,A,9000,6.17,0,0.15,N,2,3,3,0,0,818.0244222713894
24,10.691967639914864,OWN,9.0,VENTURE,C,6000,15.96,0,0.14,Y,4,2,5,2,1,561.1689262508631
23,11.002116507732017,RENT,2.0,VENTURE,A,9000,10.99,0,0.15,N,4,3,5,0,0,818.0244222713894
23,10.691967639914864,MORTGAGE,2.0,VENTURE,C,4000,15.27,0,0.09,N,2,0,5,2,0,374.1126175005754
25,10.691967639914864,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,0,0.16,N,3,0,2,0,0,654.697080626007
21,10.691967639914864,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.27,N,2,0,0,0,0,1122.3378525017263
24,10.691967639914864,MORTGAGE,4.0,PERSONAL,B,11200,10.99,0,0.25,N,4,0,4,1,0,1047.5153290016112
23,11.002116507732017,RENT,0.0,EDUCATION,C,9000,13.61,0,0.15,N,4,3,1,2,0,818.0244222713894
22,11.002116507732017,RENT,3.0,DEBTCONSOLIDATION,B,9000,11.86,0,0.15,N,4,3,0,1,0,818.0244222713894
22,11.002116507732017,RENT,6.0,EDUCATION,A,9000,7.14,0,0.15,N,4,3,1,0,0,818.0244222713894
22,11.002116507732017,RENT,0.0,DEBTCONSOLIDATION,C,9000,10.99,0,0.15,N,2,3,0,2,0,818.0244222713894
24,11.002116507732017,RENT,1.0,VENTURE,B,9000,11.58,0,0.15,N,3,3,5,1,0,818.0244222713894
22,10.691967639914864,MORTGAGE,2.0,PERSONAL,A,3500,5.99,0,0.08,N,2,0,4,0,0,327.3485403130035
24,10.691967639914864,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0,0.23,N,3,0,4,1,0,935.2815437514387
23,11.019317430821303,RENT,7.0,PERSONAL,B,9000,11.36,0,0.15,N,2,3,4,1,0,816.7475033278175
22,11.041336579870135,RENT,6.0,VENTURE,A,9000,8.49,0,0.14,N,3,3,5,0,0,815.1187073137712
25,11.044600426103049,RENT,2.0,PERSONAL,A,9000,10.99,0,0.14,N,3,3,4,0,0,814.8778274249926
26,11.06665398721974,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.03,0,0.14,N,2,3,0,0,0,813.2539438202006
25,10.691967639914864,MORTGAGE,2.0,VENTURE,D,12000,14.54,0,0.27,N,2,0,5,3,0,1122.3378525017263
26,10.691967639914864,MORTGAGE,7.0,PERSONAL,E,10000,17.14,0,0.23,N,4,0,4,4,0,935.2815437514387
24,11.082157933374816,RENT,5.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.14,N,4,3,2,0,0,812.1162010239694
25,10.691967639914864,MORTGAGE,5.0,VENTURE,A,4000,5.79,0,0.09,N,4,0,5,0,0,374.1126175005754
22,10.691967639914864,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,7.29,0,0.16,N,3,0,0,0,0,673.4027115010358
24,10.691967639914864,MORTGAGE,8.0,EDUCATION,A,2000,5.79,0,0.05,N,3,0,1,0,0,187.0563087502877
22,11.082157933374816,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,0,0.14,N,4,3,0,1,0,812.1162010239694
24,10.691967639914864,OWN,8.0,VENTURE,A,14500,7.29,0,0.33,N,2,2,5,0,0,1356.158238439586
23,10.985309671896763,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,1,0.15,N,4,3,2,3,0,819.2759484081096
26,11.082157933374816,RENT,3.0,MEDICAL,B,9000,11.86,0,0.14,N,4,3,3,1,0,812.1162010239694
24,10.691967639914864,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.24,N,3,0,0,0,0,1005.4276595327965
26,10.691967639914864,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4,0,2,0,0,792.6511083293442
23,10.691967639914864,MORTGAGE,0.0,MEDICAL,A,5500,6.17,0,0.13,N,4,0,3,0,0,514.4048490632913
23,11.141876276228,RENT,7.0,PERSONAL,B,9000,11.49,0,0.13,N,2,3,4,1,0,807.7634122721458
22,11.156264806643742,RENT,3.0,VENTURE,C,9000,13.49,0,0.13,Y,2,3,5,2,1,806.7216183897275
22,11.156264806643742,RENT,4.0,EDUCATION,B,9000,10.99,0,0.13,N,2,3,1,1,0,806.7216183897275
23,10.691967639914864,OWN,7.0,VENTURE,C,5000,13.23,0,0.11,N,2,2,5,2,0,467.64077187571934
26,10.691967639914864,OWN,10.0,VENTURE,C,5000,10.99,0,0.11,N,2,2,5,2,0,467.64077187571934
26,11.184435286790631,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,0,0.13,N,2,3,0,1,0,804.6897111228712
24,10.545367754151743,MORTGAGE,0.0,PERSONAL,D,2500,15.7,1,0.07,N,2,0,4,3,0,237.07091666061078
23,11.184435286790631,RENT,2.0,VENTURE,C,9000,13.47,0,0.13,N,3,3,5,2,0,804.6897111228712
25,11.19135563385109,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,0,0.12,N,2,3,2,1,0,804.1921188508405
26,11.211833885608513,RENT,3.0,PERSONAL,B,9000,10.0,0,0.12,N,3,3,4,1,0,802.723273625413
25,10.691967639914864,MORTGAGE,1.0,VENTURE,C,10000,12.87,0,0.23,Y,2,0,5,2,1,935.2815437514387
22,11.225256725762893,RENT,2.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.12,N,4,3,0,1,0,801.7634001496158
25,10.691967639914864,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5000,7.4,0,0.11,N,3,0,2,0,0,467.64077187571934
23,10.691967639914864,MORTGAGE,2.0,VENTURE,A,2000,7.4,0,0.05,N,4,0,5,0,0,187.0563087502877
23,11.141876276228,RENT,8.0,EDUCATION,B,9000,9.63,1,0.13,N,4,3,1,1,0,807.7634122721458
23,11.141876276228,RENT,1.0,EDUCATION,D,9000,14.09,1,0.13,Y,3,3,1,3,1,807.7634122721458
24,10.691967639914864,OWN,8.0,PERSONAL,D,9000,15.31,0,0.2,Y,2,2,4,3,1,841.7533893762948
24,11.25799450491478,RENT,2.0,VENTURE,C,9000,12.84,0,0.12,N,4,3,5,2,0,799.4319055734987
25,10.691967639914864,MORTGAGE,3.0,VENTURE,A,3600,9.32,0,0.08,N,2,0,5,0,0,336.7013557505179
26,11.289794413577894,RENT,3.0,VENTURE,A,9000,8.9,0,0.11,N,2,3,5,0,0,797.1801496381521
22,11.289794413577894,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.11,N,3,3,0,0,0,797.1801496381521
26,11.289794413577894,RENT,0.0,VENTURE,C,9000,13.16,0,0.11,Y,2,3,5,2,1,797.1801496381521
25,11.289794413577894,RENT,0.0,EDUCATION,C,9000,10.99,0,0.11,N,2,3,1,2,0,797.1801496381521
26,11.289794413577894,RENT,0.0,EDUCATION,C,9000,10.91,0,0.11,Y,3,3,1,2,1,797.1801496381521
23,11.294781892900653,RENT,4.0,PERSONAL,A,9000,7.51,0,0.11,N,2,3,4,0,0,796.8281358010959
23,11.326607934898927,RENT,7.0,DEBTCONSOLIDATION,B,9000,10.59,0,0.11,N,4,3,0,1,0,794.5891701848079
22,10.691967639914864,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18900,10.14,0,0.43,N,2,0,0,1,0,1767.682117690219
25,11.338583982516495,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.36,0,0.11,N,2,3,0,1,0,793.7499086197652
22,10.54547300900014,MORTGAGE,7.0,DEBTCONSOLIDATION,D,3600,17.27,1,0.09,N,4,0,0,3,0,341.37871264072686
23,10.692058542807912,OWN,7.0,MEDICAL,A,17000,6.62,0,0.39,N,2,2,3,0,0,1589.9651065262049
26,11.350371240731954,RENT,0.0,MEDICAL,B,9000,11.26,0,0.11,N,2,3,3,1,0,792.9256064949303
24,11.350418300109132,RENT,1.0,MEDICAL,C,9000,13.92,0,0.11,N,4,3,3,2,0,792.9223189874392
21,10.692058542807912,MORTGAGE,5.0,VENTURE,B,7200,11.89,0,0.16,N,4,0,5,1,0,673.3969862934515
22,10.692058542807912,MORTGAGE,0.0,PERSONAL,C,6300,12.29,0,0.14,Y,3,0,4,2,1,589.22236300677
24,11.365016929029293,RENT,1.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.1,N,2,3,2,1,0,791.9037918026846
25,11.373674891823535,RENT,7.0,MEDICAL,C,9000,13.49,0,0.1,N,4,3,3,2,0,791.3009722539233
23,11.385103457032141,RENT,5.0,MEDICAL,B,9000,10.99,0,0.1,N,2,3,3,1,0,790.5066505514313
22,10.69559732562212,MORTGAGE,5.0,VENTURE,C,3000,14.79,0,0.07,N,3,0,5,2,0,280.48924325276073
24,10.69559732562212,OTHER,7.0,MEDICAL,C,10000,13.22,0,0.23,N,4,1,3,2,0,934.964144175869
25,10.696412192459125,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,7.51,0,0.09,N,3,0,2,0,0,373.95716694799444
25,11.417526281205168,RENT,9.0,VENTURE,C,9000,13.22,0,0.1,Y,3,3,5,2,1,788.2618159430251
24,10.696683667247571,MORTGAGE,2.0,VENTURE,A,7000,7.51,0,0.16,N,3,0,5,0,0,654.408433282314
23,11.429554725537322,RENT,7.0,EDUCATION,A,9000,6.92,0,0.1,N,2,3,1,0,0,787.4322505225063
24,11.326607934898927,RENT,8.0,PERSONAL,D,9000,15.05,1,0.11,Y,3,3,4,3,1,794.5891701848079
23,10.699665035915537,OWN,0.0,VENTURE,C,3000,12.98,0,0.07,Y,3,2,5,2,1,280.3826091685962
